"WBIC","landscapeposition","area.hectares","secchi.m","GDD_wtr_5c","Model","Time","probability.high","high"
2458900,-3,6.073511274,2.149642105,3415.32337508725,"ECHAM","2065-2089",0.971,1
2458900,-3,6.073511274,2.149642105,2760.13402564472,"NLDAS","1989-2014",0.851,1
2458900,-3,6.073511274,2.149642105,3074.12521609044,"ECHAM","2040-2064",0.828,1
2458900,-3,6.073511274,2.149642105,3036.26748911039,"CM2","2040-2064",0.78,1
2458900,-3,6.073511274,2.149642105,2819.81203669573,"GENMOM","2040-2064",0.947,1
2458900,-3,6.073511274,2.149642105,3010.9181139482,"GENMOM","2065-2089",0.836,1
2459100,-3,67.99868541,2.32623,2639.9050965682,"NLDAS","1989-2014",0.928,1
2459100,-3,67.99868541,2.32623,2960.33824064297,"ECHAM","2040-2064",0.632,1
2459100,-3,67.99868541,2.32623,2881.99899453947,"GENMOM","2065-2089",0.574,1
2459100,-3,67.99868541,2.32623,2917.28751462589,"CM2","2040-2064",0.669,1
2459100,-3,67.99868541,2.32623,2689.59912490824,"GENMOM","2040-2064",0.692,1
2459100,-3,67.99868541,2.32623,3305.55950018882,"ECHAM","2065-2089",0.959,1
2459200,-3,101.2976971,3.1865,2927.5351630224,"ECHAM","2040-2064",1,1
2459200,-3,101.2976971,3.1865,2663.13435549781,"GENMOM","2040-2064",0.998,1
2459200,-3,101.2976971,3.1865,2618.64165414728,"NLDAS","1989-2014",0.895,1
2459200,-3,101.2976971,3.1865,2888.0958773564,"CM2","2040-2064",0.998,1
2459200,-3,101.2976971,3.1865,3266.73795204145,"ECHAM","2065-2089",0.902,1
2459200,-3,101.2976971,3.1865,2858.3117106693,"GENMOM","2065-2089",0.995,1
2459400,-2,20.16089629,0.762,2795.62420705868,"GENMOM","2040-2064",0.561,1
2459400,-2,20.16089629,0.762,3371.25358560399,"ECHAM","2065-2089",0.823,1
2459400,-2,20.16089629,0.762,3019.73519147038,"CM2","2040-2064",0.543,1
2459400,-2,20.16089629,0.762,3037.0355693872,"ECHAM","2040-2064",0.57,1
2459400,-2,20.16089629,0.762,2996.06280399524,"GENMOM","2065-2089",0.593,1
2459400,-2,20.16089629,0.762,2775.63768676625,"NLDAS","1989-2014",0.539,1
2459500,-3,44.42648699,0.818219,3326.59843093719,"ECHAM","2065-2089",0.943,1
2459500,-3,44.42648699,0.818219,2984.915016599,"ECHAM","2040-2064",0.861,1
2459500,-3,44.42648699,0.818219,2736.94191214384,"GENMOM","2040-2064",0.694,1
2459500,-3,44.42648699,0.818219,2670.1603030838,"NLDAS","1989-2014",0.508,1
2459500,-3,44.42648699,0.818219,2952.10757500277,"CM2","2040-2064",0.877,1
2459500,-3,44.42648699,0.818219,2921.85995959793,"GENMOM","2065-2089",0.802,1
2459700,-3,117.9107597,3.5814,2522.30246954287,"GENMOM","2040-2064",0.754,1
2459700,-3,117.9107597,3.5814,2736.2294010834,"CM2","2040-2064",0.985,1
2459700,-3,117.9107597,3.5814,2707.73327120075,"GENMOM","2065-2089",0.941,1
2459700,-3,117.9107597,3.5814,2519.30682065262,"NLDAS","1989-2014",0.757,1
2459700,-3,117.9107597,3.5814,3089.13631645221,"ECHAM","2065-2089",0.985,1
2459700,-3,117.9107597,3.5814,2767.11170550643,"ECHAM","2040-2064",1,1
2459800,-3,34.72665811,3.229494545,2751.74480431308,"GENMOM","2065-2089",1,1
2459800,-3,34.72665811,3.229494545,2566.74994054604,"GENMOM","2040-2064",0.901,1
2459800,-3,34.72665811,3.229494545,2818.37113663546,"ECHAM","2040-2064",0.982,1
2459800,-3,34.72665811,3.229494545,3150.91413023239,"ECHAM","2065-2089",0.902,1
2459800,-3,34.72665811,3.229494545,2561.55458656894,"NLDAS","1989-2014",0.942,1
2459800,-3,34.72665811,3.229494545,2788.02764771131,"CM2","2040-2064",1,1
2460000,-2,4.089779959,3.10934,2567.81608068656,"GENMOM","2040-2064",0.758,1
2460000,-2,4.089779959,3.10934,3101.71396615475,"ECHAM","2065-2089",0.898,1
2460000,-2,4.089779959,3.10934,2743.82869832342,"GENMOM","2065-2089",0.963,1
2460000,-2,4.089779959,3.10934,2766.28402665586,"CM2","2040-2064",0.964,1
2460000,-2,4.089779959,3.10934,2779.1785194997,"ECHAM","2040-2064",0.965,1
2460000,-2,4.089779959,3.10934,2531.93059482713,"NLDAS","1989-2014",0.287,0
2460700,-3,61.83805487,4.319541853,2904.60506128712,"ECHAM","2040-2064",1,1
2460700,-3,61.83805487,4.319541853,2634.23433724459,"NLDAS","1989-2014",0.818,1
2460700,-3,61.83805487,4.319541853,2647.04085225106,"GENMOM","2040-2064",0.976,1
2460700,-3,61.83805487,4.319541853,3239.22213381779,"ECHAM","2065-2089",0.928,1
2460700,-3,61.83805487,4.319541853,2867.85678821775,"CM2","2040-2064",0.699,1
2460700,-3,61.83805487,4.319541853,2840.39332434462,"GENMOM","2065-2089",0.989,1
2460900,-2,42.86291105,3.887,2346.98820234201,"GENMOM","2040-2064",0.262,0
2460900,-2,42.86291105,3.887,2336.20528611335,"NLDAS","1989-2014",0.252,0
2460900,-2,42.86291105,3.887,2593.77336873551,"ECHAM","2040-2064",0.719,1
2460900,-2,42.86291105,3.887,2916.80875551244,"ECHAM","2065-2089",0.994,1
2460900,-2,42.86291105,3.887,2567.96168880684,"CM2","2040-2064",0.687,1
2460900,-2,42.86291105,3.887,2522.64989280318,"GENMOM","2065-2089",0.459,0
2461100,-3,394.5437977,4.338754595,2657.99430264923,"NLDAS","1989-2014",1,1
2461100,-3,394.5437977,4.338754595,2966.14800707324,"ECHAM","2040-2064",0.887,1
2461100,-3,394.5437977,4.338754595,2700.10040895384,"GENMOM","2040-2064",0.941,1
2461100,-3,394.5437977,4.338754595,3304.86863590715,"ECHAM","2065-2089",0.928,1
2461100,-3,394.5437977,4.338754595,2893.16061217413,"GENMOM","2065-2089",1,1
2461100,-3,394.5437977,4.338754595,2924.43939056748,"CM2","2040-2064",1,1
2461200,-3,46.21484414,2.3114,2697.53671579871,"NLDAS","1989-2014",0.208,0
2461200,-3,46.21484414,2.3114,2967.79741612101,"GENMOM","2065-2089",0.671,1
2461200,-3,46.21484414,2.3114,3041.59151099755,"ECHAM","2040-2064",0.647,1
2461200,-3,46.21484414,2.3114,2774.62201682261,"GENMOM","2040-2064",0.674,1
2461200,-3,46.21484414,2.3114,3004.28026310775,"CM2","2040-2064",0.675,1
2461200,-3,46.21484414,2.3114,3389.48901637624,"ECHAM","2065-2089",0.898,1
2461300,-3,5.671429699,2.73742,3421.30663269512,"ECHAM","2065-2089",0.921,1
2461300,-3,5.671429699,2.73742,3039.03488456343,"CM2","2040-2064",0.928,1
2461300,-3,5.671429699,2.73742,3021.47009382867,"GENMOM","2065-2089",0.921,1
2461300,-3,5.671429699,2.73742,2828.84683776546,"GENMOM","2040-2064",0.967,1
2461300,-3,5.671429699,2.73742,2784.61205225861,"NLDAS","1989-2014",0.973,1
2461300,-3,5.671429699,2.73742,3075.65426387698,"ECHAM","2040-2064",0.919,1
2461500,-3,24.74360115,0.871048,2856.70690692637,"GENMOM","2040-2064",0.616,1
2461500,-3,24.74360115,0.871048,3089.40930132646,"CM2","2040-2064",0.553,1
2461500,-3,24.74360115,0.871048,3056.84978117956,"GENMOM","2065-2089",0.887,1
2461500,-3,24.74360115,0.871048,2774.30169062661,"NLDAS","1989-2014",0.761,1
2461500,-3,24.74360115,0.871048,3479.34496726681,"ECHAM","2065-2089",0.936,1
2461500,-3,24.74360115,0.871048,3125.42454861764,"ECHAM","2040-2064",0.764,1
2461600,-3,17.58793296,1.8275,2722.0251375634,"NLDAS","1989-2014",0.407,0
2461600,-3,17.58793296,1.8275,3076.56056635069,"ECHAM","2040-2064",0.735,1
2461600,-3,17.58793296,1.8275,3443.30537798321,"ECHAM","2065-2089",0.932,1
2461600,-3,17.58793296,1.8275,3053.97125406654,"CM2","2040-2064",0.707,1
2461600,-3,17.58793296,1.8275,3010.52243667466,"GENMOM","2065-2089",0.699,1
2461600,-3,17.58793296,1.8275,2821.96711424242,"GENMOM","2040-2064",0.65,1
2462200,-3,12.86840214,3.91784,2713.36269742418,"CM2","2040-2064",0.672,1
2462200,-3,12.86840214,3.91784,2748.95108255373,"ECHAM","2040-2064",1,1
2462200,-3,12.86840214,3.91784,2514.46152222489,"NLDAS","1989-2014",0.607,1
2462200,-3,12.86840214,3.91784,3059.33948660268,"ECHAM","2065-2089",0.991,1
2462200,-3,12.86840214,3.91784,2515.66027713353,"GENMOM","2040-2064",0.597,1
2462200,-3,12.86840214,3.91784,2697.48964116578,"GENMOM","2065-2089",0.644,1
2462400,-3,46.88346755,2.03757,2750.38064722305,"CM2","2040-2064",0.778,1
2462400,-3,46.88346755,2.03757,2513.11410693068,"NLDAS","1989-2014",0.872,1
2462400,-3,46.88346755,2.03757,2714.13992674441,"GENMOM","2065-2089",0.499,1
2462400,-3,46.88346755,2.03757,2786.65060565207,"ECHAM","2040-2064",0.828,1
2462400,-3,46.88346755,2.03757,2422.38929432229,"GENMOM","2040-2064",0.773,1
2462400,-3,46.88346755,2.03757,3106.25406000281,"ECHAM","2065-2089",0.795,1
2463100,-3,94.71163668,0.66548,3122.63878498656,"CM2","2040-2064",0.716,1
2463100,-3,94.71163668,0.66548,2787.460219744,"NLDAS","1989-2014",0.679,1
2463100,-3,94.71163668,0.66548,3086.46291124484,"GENMOM","2065-2089",0.472,0
2463100,-3,94.71163668,0.66548,3154.31426966306,"ECHAM","2040-2064",0.811,1
2463100,-3,94.71163668,0.66548,3504.94374563114,"ECHAM","2065-2089",0.851,1
2463100,-3,94.71163668,0.66548,2884.57044518586,"GENMOM","2040-2064",0.537,1
2463300,-3,47.90995461,2.963411009,2459.92506321486,"NLDAS","1989-2014",0.7,1
2463300,-3,47.90995461,2.963411009,3015.62499139253,"ECHAM","2065-2089",0.922,1
2463300,-3,47.90995461,2.963411009,2641.74402608953,"GENMOM","2065-2089",0.908,1
2463300,-3,47.90995461,2.963411009,2702.16198723381,"ECHAM","2040-2064",0.885,1
2463300,-3,47.90995461,2.963411009,2670.964833355,"CM2","2040-2064",0.908,1
2463300,-3,47.90995461,2.963411009,2461.32774918154,"GENMOM","2040-2064",0.482,0
2463500,-3,65.12938745,1.8288,2774.66775958589,"ECHAM","2040-2064",0.644,1
2463500,-3,65.12938745,1.8288,2508.08175412741,"NLDAS","1989-2014",0.569,1
2463500,-3,65.12938745,1.8288,2740.0731641201,"CM2","2040-2064",0.666,1
2463500,-3,65.12938745,1.8288,3110.32018193104,"ECHAM","2065-2089",0.728,1
2463500,-3,65.12938745,1.8288,2705.42916259571,"GENMOM","2065-2089",0.499,1
2463500,-3,65.12938745,1.8288,2521.16825537069,"GENMOM","2040-2064",0.966,1
2464400,-3,33.65762129,3.37136,2868.31846087788,"ECHAM","2040-2064",0.673,1
2464400,-3,33.65762129,3.37136,2600.37164085741,"GENMOM","2040-2064",0.956,1
2464400,-3,33.65762129,3.37136,3215.88823543712,"ECHAM","2065-2089",0.882,1
2464400,-3,33.65762129,3.37136,2789.30425359523,"GENMOM","2065-2089",0.977,1
2464400,-3,33.65762129,3.37136,2824.12887386538,"CM2","2040-2064",0.946,1
2464400,-3,33.65762129,3.37136,2542.54735347492,"NLDAS","1989-2014",0.999,1
2464500,-3,133.587108,3.997381266,2804.60801627032,"GENMOM","2065-2089",0.992,1
2464500,-3,133.587108,3.997381266,2615.73470505234,"GENMOM","2040-2064",0.935,1
2464500,-3,133.587108,3.997381266,2873.58698899293,"ECHAM","2040-2064",0.886,1
2464500,-3,133.587108,3.997381266,2837.3894112581,"CM2","2040-2064",0.978,1
2464500,-3,133.587108,3.997381266,3205.409178336,"ECHAM","2065-2089",0.927,1
2464500,-3,133.587108,3.997381266,2610.94320371293,"NLDAS","1989-2014",0.935,1
2465100,-3,3.612705929,3.89663,3036.70336709535,"ECHAM","2065-2089",0.988,1
2465100,-3,3.612705929,3.89663,2494.70663021608,"GENMOM","2040-2064",0.375,0
2465100,-3,3.612705929,3.89663,2690.23373370631,"CM2","2040-2064",0.603,1
2465100,-3,3.612705929,3.89663,2488.44151403782,"NLDAS","1989-2014",0.578,1
2465100,-3,3.612705929,3.89663,2676.10962469032,"GENMOM","2065-2089",0.629,1
2465100,-3,3.612705929,3.89663,2719.96838753825,"ECHAM","2040-2064",0.564,1
2465600,-3,51.38673493,1.86138,2786.36115189498,"NLDAS","1989-2014",0.749,1
2465600,-3,51.38673493,1.86138,3493.95869044219,"ECHAM","2065-2089",0.949,1
2465600,-3,51.38673493,1.86138,3141.34696534203,"ECHAM","2040-2064",0.941,1
2465600,-3,51.38673493,1.86138,3104.14758370062,"CM2","2040-2064",0.732,1
2465700,-3,20.13542816,4.45667027,3099.24250574095,"ECHAM","2065-2089",0.993,1
2465700,-3,20.13542816,4.45667027,2538.85624592221,"NLDAS","1989-2014",0.995,1
2465700,-3,20.13542816,4.45667027,2781.04866097224,"ECHAM","2040-2064",1,1
2465700,-3,20.13542816,4.45667027,2727.28134166513,"GENMOM","2065-2089",0.873,1
2465700,-3,20.13542816,4.45667027,2748.43212130764,"CM2","2040-2064",1,1
2465700,-3,20.13542816,4.45667027,2541.96723473886,"GENMOM","2040-2064",0.995,1
2465800,-3,16.99706268,1.09714,3049.23952234482,"CM2","2040-2064",0.741,1
2465800,-3,16.99706268,1.09714,2818.82174681324,"GENMOM","2040-2064",0.743,1
2465800,-3,16.99706268,1.09714,3424.84928630907,"ECHAM","2065-2089",0.966,1
2465800,-3,16.99706268,1.09714,2741.21098082259,"NLDAS","1989-2014",0.892,1
2465800,-3,16.99706268,1.09714,3008.47057111238,"GENMOM","2065-2089",0.766,1
2465800,-3,16.99706268,1.09714,3078.10856813291,"ECHAM","2040-2064",0.689,1
2466300,-2,20.45102515,3.09437,2783.88373711466,"GENMOM","2040-2064",0.965,1
2466300,-2,20.45102515,3.09437,3040.31829154893,"ECHAM","2040-2064",0.952,1
2466300,-2,20.45102515,3.09437,2742.45496875707,"NLDAS","1989-2014",0.963,1
2466300,-2,20.45102515,3.09437,3002.76651752861,"CM2","2040-2064",0.953,1
2466300,-2,20.45102515,3.09437,3382.78005556877,"ECHAM","2065-2089",0.88,1
2466300,-2,20.45102515,3.09437,2975.34973102624,"GENMOM","2065-2089",0.955,1
2466400,-2,23.47641676,1.8288,2757.98434169415,"NLDAS","1989-2014",0.579,1
2466400,-2,23.47641676,1.8288,3335.93528459854,"ECHAM","2065-2089",0.922,1
2466400,-2,23.47641676,1.8288,2996.10821042258,"ECHAM","2040-2064",0.776,1
2466400,-2,23.47641676,1.8288,2758.38508575461,"GENMOM","2040-2064",0.579,1
2466400,-2,23.47641676,1.8288,2954.32234066913,"GENMOM","2065-2089",0.702,1
2466400,-2,23.47641676,1.8288,2972.80953976751,"CM2","2040-2064",0.766,1
2466500,-3,25.59946863,1.8288,3107.14861947396,"ECHAM","2065-2089",0.729,1
2466500,-3,25.59946863,1.8288,2773.19040986255,"ECHAM","2040-2064",0.516,1
2466500,-3,25.59946863,1.8288,2521.82284086333,"GENMOM","2040-2064",0.966,1
2466500,-3,25.59946863,1.8288,2701.88798675886,"GENMOM","2065-2089",0.517,1
2466500,-3,25.59946863,1.8288,2509.91366115473,"NLDAS","1989-2014",0.592,1
2466500,-3,25.59946863,1.8288,2739.44355569188,"CM2","2040-2064",0.666,1
2467100,-3,11.64751221,3.59039,2784.29980157883,"CM2","2040-2064",0.999,1
2467100,-3,11.64751221,3.59039,2755.27972036104,"GENMOM","2065-2089",0.998,1
2467100,-3,11.64751221,3.59039,2814.0746916838,"ECHAM","2040-2064",0.977,1
2467100,-3,11.64751221,3.59039,3141.95992538957,"ECHAM","2065-2089",0.895,1
2467100,-3,11.64751221,3.59039,2571.39849602741,"GENMOM","2040-2064",0.997,1
2467100,-3,11.64751221,3.59039,2591.10817453209,"NLDAS","1989-2014",0.992,1
2467200,-3,101.5515718,1.2573,2875.73835970263,"CM2","2040-2064",0.439,0
2467200,-3,101.5515718,1.2573,2616.59999822829,"NLDAS","1989-2014",0.966,1
2467200,-3,101.5515718,1.2573,2848.2389495533,"GENMOM","2065-2089",0.606,1
2467200,-3,101.5515718,1.2573,2655.70491237362,"GENMOM","2040-2064",0.741,1
2467200,-3,101.5515718,1.2573,2911.24681035746,"ECHAM","2040-2064",0.663,1
2467200,-3,101.5515718,1.2573,3252.22698873313,"ECHAM","2065-2089",0.992,1
2467700,-3,126.7818287,4.051318815,2741.23579367536,"GENMOM","2040-2064",1,1
2467700,-3,126.7818287,4.051318815,3002.40329080667,"ECHAM","2040-2064",1,1
2467700,-3,126.7818287,4.051318815,2937.24304126068,"GENMOM","2065-2089",0.946,1
2467700,-3,126.7818287,4.051318815,2960.94140475128,"CM2","2040-2064",0.951,1
2467700,-3,126.7818287,4.051318815,2704.00614644497,"NLDAS","1989-2014",0.91,1
2467700,-3,126.7818287,4.051318815,3340.11355385272,"ECHAM","2065-2089",0.93,1
2467900,-3,31.34112864,4.313649574,2733.22904742768,"ECHAM","2040-2064",1,1
2467900,-3,31.34112864,4.313649574,2491.90530995106,"NLDAS","1989-2014",0.505,1
2467900,-3,31.34112864,4.313649574,2685.61358683271,"GENMOM","2065-2089",0.882,1
2467900,-3,31.34112864,4.313649574,2505.33562021273,"GENMOM","2040-2064",0.489,0
2467900,-3,31.34112864,4.313649574,2707.81275590476,"CM2","2040-2064",0.951,1
2467900,-3,31.34112864,4.313649574,3047.62069757188,"ECHAM","2065-2089",0.996,1
2468000,-3,5.5781511,3.45801,2464.37418581994,"NLDAS","1989-2014",0.401,0
2468000,-3,5.5781511,3.45801,3056.39367288427,"ECHAM","2065-2089",0.953,1
2468000,-3,5.5781511,3.45801,2703.33130912711,"CM2","2040-2064",0.977,1
2468000,-3,5.5781511,3.45801,2483.54311153962,"GENMOM","2040-2064",0.501,1
2468000,-3,5.5781511,3.45801,2732.00606544185,"ECHAM","2040-2064",0.972,1
2468000,-3,5.5781511,3.45801,2668.21904611127,"GENMOM","2065-2089",0.996,1
2468300,-3,10.69295997,2.2501,2798.39049888526,"ECHAM","2040-2064",0.539,1
2468300,-3,10.69295997,2.2501,2762.39584187514,"CM2","2040-2064",0.442,0
2468300,-3,10.69295997,2.2501,2753.15437908754,"GENMOM","2065-2089",0.461,0
2468300,-3,10.69295997,2.2501,2564.12977359689,"GENMOM","2040-2064",0.682,1
2468300,-3,10.69295997,2.2501,3116.49922486944,"ECHAM","2065-2089",0.644,1
2468300,-3,10.69295997,2.2501,2588.88269492719,"NLDAS","1989-2014",0.588,1
2468800,-3,13.18197818,1.56913,2575.49208078373,"CM2","2040-2064",0.572,1
2468800,-3,13.18197818,1.56913,2550.72467689369,"GENMOM","2065-2089",0.85,1
2468800,-3,13.18197818,1.56913,2606.34579051848,"ECHAM","2040-2064",0.781,1
2468800,-3,13.18197818,1.56913,2375.6296436901,"GENMOM","2040-2064",0.167,0
2468800,-3,13.18197818,1.56913,2385.32510149479,"NLDAS","1989-2014",0.124,0
2468800,-3,13.18197818,1.56913,2919.25285886728,"ECHAM","2065-2089",0.304,0
2468900,-3,25.34109316,1.17640274,3134.83027930709,"GENMOM","2065-2089",0.934,1
2468900,-3,25.34109316,1.17640274,3170.4793869901,"CM2","2040-2064",0.855,1
2468900,-3,25.34109316,1.17640274,3207.11945630537,"ECHAM","2040-2064",0.959,1
2468900,-3,25.34109316,1.17640274,2936.7697024675,"GENMOM","2040-2064",0.753,1
2468900,-3,25.34109316,1.17640274,3556.94465890869,"ECHAM","2065-2089",0.959,1
2468900,-3,25.34109316,1.17640274,2874.45493921481,"NLDAS","1989-2014",0.427,0
2469000,-3,12.49370407,3.32485,2444.50642569659,"GENMOM","2040-2064",0.577,1
2469000,-3,12.49370407,3.32485,2641.24010099295,"CM2","2040-2064",0.89,1
2469000,-3,12.49370407,3.32485,2621.03429157767,"GENMOM","2065-2089",0.747,1
2469000,-3,12.49370407,3.32485,2664.76477461461,"ECHAM","2040-2064",0.897,1
2469000,-3,12.49370407,3.32485,2421.24958095407,"NLDAS","1989-2014",0.484,0
2469000,-3,12.49370407,3.32485,2982.04995482841,"ECHAM","2065-2089",0.959,1
2469100,-1,8.062497809,2.21435,2454.5532739407,"GENMOM","2040-2064",0.66,1
2469100,-1,8.062497809,2.21435,2654.24317164858,"GENMOM","2065-2089",0.655,1
2469100,-1,8.062497809,2.21435,3052.18840758164,"ECHAM","2065-2089",0.619,1
2469100,-1,8.062497809,2.21435,2700.14864180629,"CM2","2040-2064",0.618,1
2469100,-1,8.062497809,2.21435,2719.57812796472,"ECHAM","2040-2064",0.507,1
2469300,-3,6.226127204,2.74575,2595.10495888165,"CM2","2040-2064",0.593,1
2469300,-3,6.226127204,2.74575,2577.59516563933,"GENMOM","2065-2089",0.684,1
2469300,-3,6.226127204,2.74575,2942.49561878151,"ECHAM","2065-2089",0.722,1
2469300,-3,6.226127204,2.74575,2396.31176503509,"NLDAS","1989-2014",0.609,1
2469300,-3,6.226127204,2.74575,2627.10443401842,"ECHAM","2040-2064",0.208,0
2469300,-3,6.226127204,2.74575,2403.12677025666,"GENMOM","2040-2064",0.661,1
2469800,-3,45.8959276,3.26675,2766.86146162124,"CM2","2040-2064",1,1
2469800,-3,45.8959276,3.26675,2507.11144563284,"NLDAS","1989-2014",0.64,1
2469800,-3,45.8959276,3.26675,3131.05308825441,"ECHAM","2065-2089",0.916,1
2469800,-3,45.8959276,3.26675,2730.67459780722,"GENMOM","2065-2089",0.977,1
2469800,-3,45.8959276,3.26675,2799.11869512642,"ECHAM","2040-2064",0.926,1
2469800,-3,45.8959276,3.26675,2552.21463188979,"GENMOM","2040-2064",0.965,1
2470000,-3,71.7905148,3.76555,2403.43971930318,"NLDAS","1989-2014",0.762,1
2470000,-3,71.7905148,3.76555,2391.84310209375,"GENMOM","2040-2064",0.92,1
2470000,-3,71.7905148,3.76555,2572.00029559383,"GENMOM","2065-2089",0.983,1
2470000,-3,71.7905148,3.76555,2608.70776229104,"CM2","2040-2064",0.696,1
2470000,-3,71.7905148,3.76555,2644.16997250401,"ECHAM","2040-2064",0.814,1
2470000,-3,71.7905148,3.76555,2970.54850967445,"ECHAM","2065-2089",0.894,1
2470100,-3,13.57619293,1.61814,3422.65075104417,"ECHAM","2040-2064",0.973,1
2470100,-3,13.57619293,1.61814,3785.57466776705,"ECHAM","2065-2089",0.973,1
2470100,-3,13.57619293,1.61814,3129.82626796839,"NLDAS","1989-2014",0.972,1
2470100,-3,13.57619293,1.61814,3381.05883021948,"GENMOM","2065-2089",0.973,1
2470100,-3,13.57619293,1.61814,3407.74564577444,"CM2","2040-2064",0.973,1
2470100,-3,13.57619293,1.61814,3190.77330521158,"GENMOM","2040-2064",0.973,1
2470300,-3,7.672677982,2.49957,3077.20578415537,"ECHAM","2065-2089",0.88,1
2470300,-3,7.672677982,2.49957,2726.69339950474,"CM2","2040-2064",0.661,1
2470300,-3,7.672677982,2.49957,2560.19192589726,"NLDAS","1989-2014",0.793,1
2470300,-3,7.672677982,2.49957,2761.51236509523,"ECHAM","2040-2064",0.849,1
2470300,-3,7.672677982,2.49957,2529.38112435709,"GENMOM","2040-2064",0.255,0
2470300,-3,7.672677982,2.49957,2714.20006480307,"GENMOM","2065-2089",0.659,1
2470600,-2,101.9653773,3.920066667,2613.06333444617,"NLDAS","1989-2014",0.907,1
2470600,-2,101.9653773,3.920066667,3185.06598924087,"ECHAM","2065-2089",0.922,1
2470600,-2,101.9653773,3.920066667,2824.06383166473,"CM2","2040-2064",0.999,1
2470600,-2,101.9653773,3.920066667,2602.11837890852,"GENMOM","2040-2064",0.759,1
2470600,-2,101.9653773,3.920066667,2858.27989576273,"ECHAM","2040-2064",0.997,1
2470600,-2,101.9653773,3.920066667,2793.49156329792,"GENMOM","2065-2089",1,1
2470800,-3,25.51602917,5.321006897,2771.20367677007,"ECHAM","2040-2064",0.998,1
2470800,-3,25.51602917,5.321006897,2714.83966548518,"GENMOM","2065-2089",0.946,1
2470800,-3,25.51602917,5.321006897,2522.81340633536,"NLDAS","1989-2014",0.974,1
2470800,-3,25.51602917,5.321006897,2529.69300135456,"GENMOM","2040-2064",0.745,1
2470800,-3,25.51602917,5.321006897,3090.22213992494,"ECHAM","2065-2089",0.993,1
2470800,-3,25.51602917,5.321006897,2737.54981882168,"CM2","2040-2064",0.999,1
2471600,-3,161.4208464,2.877208868,2731.52679195719,"NLDAS","1989-2014",0.97,1
2471600,-3,161.4208464,2.877208868,3041.39150249183,"ECHAM","2040-2064",0.941,1
2471600,-3,161.4208464,2.877208868,3382.80603074297,"ECHAM","2065-2089",0.918,1
2471600,-3,161.4208464,2.877208868,2779.12540054962,"GENMOM","2040-2064",1,1
